date,Account,num_trades,daily_pnl,total_volume_usd,avg_trade_size,wins,losses,closed_trades_count,win_rate,long_short_ratio,sentiment_value,sentiment_class,frequency_segment,volume_segment
2025-03-11,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,23,266.837111,16147.32,504.60375,4,2,6,0.6666666666666666,2.2,24,Extreme Fear,Frequent,Low Volume
2025-03-11,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,40,0.0,270186.14,3216.501666666667,0,0,0,,84.0,24,Extreme Fear,Frequent,High Volume
2025-03-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7,2479.265806,1051214.99,31854.999696969695,21,0,21,1.0,0.5714285714285714,24,Extreme Fear,Frequent,High Volume
2025-03-11,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,71,23670.188163,544456.68,3202.6863529411767,161,0,161,1.0,1.0238095238095237,24,Extreme Fear,Frequent,Low Volume
2025-03-11,0x8170715b3b381dffb7062c0298972d4727a0a63b,8,0.0,4999.9400000000005,624.9925000000001,0,0,0,,0.0,24,Extreme Fear,Frequent,Low Volume
2025-03-11,0x8477e447846c758f5a675856001ea72298fd9cb5,4,94.48255800000001,10092.1,1261.5125,6,1,7,0.8571428571428571,0.14285714285714285,24,Extreme Fear,Frequent,Low Volume
2025-03-11,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,1,0.0,27647.7,6911.925,0,0,0,,4.0,24,Extreme Fear,Infrequent,Low Volume
2025-03-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,11,2349.7162,544166.21,1993.2828205128203,130,130,260,0.5,0.05,24,Extreme Fear,Frequent,Low Volume
2025-03-11,0xb899e522b5715391ae1d4f137653e7906c5e2115,133,-57956.282957999996,7053227.87,15135.68212446352,89,234,323,0.2755417956656347,0.5533333333333333,24,Extreme Fear,Infrequent,High Volume
2025-03-11,0xbaaaf6571ab7d571043ff1e313a9609a10637864,1409,1058.58,3610499.47,2186.8561296184134,77,0,77,1.0,20.441558441558442,24,Extreme Fear,Infrequent,High Volume
2025-03-11,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,7,0.0,32137.2,4591.028571428572,0,0,0,,0.0,24,Extreme Fear,Frequent,High Volume
2025-03-11,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,67,-136.41741799999994,408130.63,1225.6175075075075,115,95,210,0.5476190476190477,0.624390243902439,24,Extreme Fear,Frequent,High Volume
2025-03-12,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,10,1591.753271,115769.39,2184.328113207547,52,0,52,1.0,0.019230769230769232,34,Fear,Frequent,High Volume
2025-03-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,6,33.01095,7666.75,851.8611111111111,4,0,4,1.0,1.25,34,Fear,Frequent,Low Volume
2025-03-12,0x39cef799f8b69da1995852eea189df24eb5cae3c,39,0.0,99440.18000000001,2549.7482051282054,0,0,0,,0.0,34,Fear,Infrequent,High Volume
2025-03-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,4,78.714444,5169.82,738.5457142857142,3,0,3,1.0,0.0,34,Fear,Frequent,Low Volume
2025-03-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,0.0,179993.79,17999.379,0,0,0,,10.0,34,Fear,Frequent,High Volume
2025-03-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,5,788.209533,49275.18,2053.1325,21,0,21,1.0,0.14285714285714285,34,Fear,Frequent,Low Volume
2025-03-12,0x8170715b3b381dffb7062c0298972d4727a0a63b,11,-2493.849701,54999.26,4999.932727272728,0,1,1,0.0,0.0,34,Fear,Frequent,Low Volume
2025-03-12,0x8477e447846c758f5a675856001ea72298fd9cb5,1,0.0,2000.46,666.82,0,0,0,,3.0,34,Fear,Frequent,Low Volume
2025-03-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,244,1215.156099,451312.46,1351.2349101796408,34,0,34,1.0,8.823529411764707,34,Fear,Frequent,Low Volume
2025-03-12,0xb899e522b5715391ae1d4f137653e7906c5e2115,6,4544.583988,7092968.81,28258.839880478085,146,0,146,1.0,1.3904761904761904,34,Fear,Infrequent,High Volume
2025-03-12,0xbaaaf6571ab7d571043ff1e313a9609a10637864,1073,289639.089112,8161190.8,3118.5291555215895,1708,0,1708,1.0,0.5322014051522248,34,Fear,Infrequent,High Volume
2025-03-12,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,47,-15387.62119,1407520.53,24693.342631578947,0,10,10,0.0,4.7,34,Fear,Frequent,High Volume
2025-03-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,138,8096.937709,990831.72,1791.739095840868,272,82,354,0.768361581920904,0.6757575757575758,34,Fear,Frequent,High Volume
2025-03-13,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,15,-2315.377191,115001.41,4259.311481481482,0,10,10,0.0,1.7,45,Neutral,Frequent,High Volume
2025-03-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,19,465.046501,19388.739999999998,881.3063636363636,12,1,13,0.9230769230769231,0.6923076923076923,45,Neutral,Frequent,Low Volume
2025-03-13,0x2c229d22b100a7beb69122eed721cee9b24011dd,10,924.898908,101871.15000000001,4074.8460000000005,1,8,9,0.1111111111111111,1.7777777777777777,45,Neutral,Frequent,Low Volume
2025-03-13,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,6,-1.2672399999999993,3280.19,364.46555555555557,2,1,3,0.6666666666666666,8.0,45,Neutral,Frequent,Low Volume
2025-03-13,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,12,0.0,65244.9,4349.66,0,0,0,,15.0,45,Neutral,Frequent,High Volume
2025-03-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7,5770.595066,625667.75,28439.44318181818,8,0,8,1.0,1.75,45,Neutral,Frequent,High Volume
2025-03-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,216.69714,79978.34,3998.917,1,0,1,1.0,0.05263157894736842,45,Neutral,Frequent,Low Volume
2025-03-13,0x8170715b3b381dffb7062c0298972d4727a0a63b,32,0.0,69999.58,1891.8805405405406,0,0,0,,2.3636363636363638,45,Neutral,Frequent,Low Volume
2025-03-13,0x8477e447846c758f5a675856001ea72298fd9cb5,3,0.0,4223.59,383.9627272727273,0,0,0,,11.0,45,Neutral,Frequent,Low Volume
2025-03-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,0.0,50020.82,1190.9719047619049,0,0,0,,42.0,45,Neutral,Frequent,Low Volume
2025-03-13,0xb899e522b5715391ae1d4f137653e7906c5e2115,2,3896.9493979999997,1119705.4,27309.887804878046,23,0,23,1.0,1.2777777777777777,45,Neutral,Infrequent,High Volume
2025-03-13,0xbaaaf6571ab7d571043ff1e313a9609a10637864,1,66.447417,22791.99,22791.99,1,0,1,1.0,0.0,45,Neutral,Infrequent,High Volume
2025-03-13,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,110,5090.880874,1008417.36,1461.4744347826086,392,30,422,0.9289099526066351,0.7079207920792079,45,Neutral,Frequent,High Volume
2025-03-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2,0.0,1049.99,262.4975,0,0,0,,3.0,27,Fear,Frequent,Low Volume
2025-03-14,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2,16017.255710000001,9614.24,1201.78,8,0,8,1.0,8.0,27,Fear,Infrequent,Low Volume
2025-03-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,11039.384571,550923.0,22036.92,10,0,10,1.0,0.0,27,Fear,Frequent,High Volume
2025-03-14,0x8170715b3b381dffb7062c0298972d4727a0a63b,1,584.05178,9999.89,9999.89,1,0,1,1.0,0.0,27,Fear,Frequent,Low Volume
2025-03-14,0x8477e447846c758f5a675856001ea72298fd9cb5,1,364.03788,6588.04,1317.608,5,0,5,1.0,0.0,27,Fear,Frequent,Low Volume
2025-03-14,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,8,0.0,6999.83,874.97875,0,0,0,,8.0,27,Fear,Frequent,High Volume
2025-03-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,8,22911.093812,422967.35,1309.496439628483,323,0,323,1.0,0.0,27,Fear,Frequent,Low Volume
2025-03-14,0xb899e522b5715391ae1d4f137653e7906c5e2115,3,1188.74187,3322827.08,40522.281463414634,46,0,46,1.0,1.2777777777777777,27,Fear,Infrequent,High Volume
2025-03-14,0xbaaaf6571ab7d571043ff1e313a9609a10637864,1372,16591.266757,3557085.63,2140.244061371841,1478,0,1478,1.0,0.12449255751014884,27,Fear,Infrequent,High Volume
2025-03-14,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,12,-49.67229100000003,159132.11,1729.6968478260867,16,35,51,0.3137254901960784,1.0909090909090908,27,Fear,Frequent,High Volume
2025-03-15,0x420ab45e0bd8863569a5efbb9c05d91f40624641,24,74293.663505,78359.31,3134.3723999999997,25,0,25,1.0,25.0,46,Neutral,Infrequent,Low Volume
2025-03-15,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,15,202.313183,30148.420000000002,837.4561111111111,30,1,31,0.967741935483871,0.09090909090909091,46,Neutral,Frequent,Low Volume
2025-03-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2,575.945518,139397.58,17424.6975,7,0,7,1.0,8.0,46,Neutral,Frequent,High Volume
2025-03-15,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,1,0.0,5925.5,5925.5,0,0,0,,0.0,46,Neutral,Frequent,Low Volume
2025-03-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,18,500.116094,44620.25,1352.128787878788,7,23,30,0.23333333333333334,10.0,46,Neutral,Frequent,Low Volume
2025-03-15,0x8170715b3b381dffb7062c0298972d4727a0a63b,16,763.755281,39998.04,2222.1133333333332,3,10,13,0.23076923076923078,0.0,46,Neutral,Frequent,Low Volume
2025-03-15,0xb899e522b5715391ae1d4f137653e7906c5e2115,2,594.5722,1889410.94,29067.860615384616,37,0,37,1.0,1.3214285714285714,46,Neutral,Infrequent,High Volume
2025-03-15,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,23,1764.258791,127889.5,1705.1933333333334,46,0,46,1.0,2.125,46,Neutral,Frequent,High Volume
2025-03-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,21,106.912886,16711.44,618.9422222222222,18,0,18,1.0,0.5,30,Fear,Frequent,Low Volume
2025-03-16,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,5,-6.342484000000001,3988.83,569.8328571428572,2,3,5,0.4,6.0,30,Fear,Frequent,Low Volume
2025-03-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,144.99309,160136.34,26689.39,2,0,2,1.0,2.0,30,Fear,Frequent,High Volume
2025-03-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,11,941.32505,31065.52,2071.034666666667,14,0,14,1.0,0.07142857142857142,30,Fear,Frequent,Low Volume
2025-03-16,0x8170715b3b381dffb7062c0298972d4727a0a63b,7,8368.226125000001,19998.62,2856.945714285714,6,1,7,0.8571428571428571,6.0,30,Fear,Frequent,Low Volume
2025-03-16,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,119,-1017.424213,665417.81,5323.34248,18,25,43,0.4186046511627907,1.9069767441860466,30,Fear,Infrequent,High Volume
2025-03-16,0xb899e522b5715391ae1d4f137653e7906c5e2115,12,-16453.702941,9152280.48,37204.39219512195,52,66,118,0.4406779661016949,0.696551724137931,30,Fear,Infrequent,High Volume
2025-03-16,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,21,5.068941999999993,138322.47,1426.0048453608247,11,2,13,0.8461538461538461,47.5,30,Fear,Frequent,High Volume
2025-03-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2,0.0,1307.1999999999998,653.5999999999999,0,0,0,,2.0,32,Fear,Frequent,Low Volume
2025-03-17,0x39cef799f8b69da1995852eea189df24eb5cae3c,189,17926.355742,391153.14,1908.0640975609756,107,0,107,1.0,1.0918367346938775,32,Fear,Infrequent,High Volume
2025-03-17,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,3,-31.277088,2116.03,705.3433333333334,0,1,1,0.0,0.0,32,Fear,Frequent,Low Volume
2025-03-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,2220.589556,202232.32,18384.756363636363,8,0,8,1.0,0.1,32,Fear,Frequent,High Volume
2025-03-17,0x513b8629fe877bb581bf244e326a047b249c4ff1,2,0.0,320068.24,9144.806857142858,0,0,0,,35.0,32,Fear,Infrequent,High Volume
2025-03-17,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,78,5845.632627,196439.4,1292.3644736842105,146,0,146,1.0,1.7142857142857142,32,Fear,Frequent,Low Volume
2025-03-17,0x8170715b3b381dffb7062c0298972d4727a0a63b,68,0.0,109999.59,1527.7720833333333,0,0,0,,0.0,32,Fear,Frequent,Low Volume
2025-03-17,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,34,-1646.3529,331712.01,9477.486,0,33,33,0.0,0.06060606060606061,32,Fear,Infrequent,High Volume
2025-03-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,14,646.346496,81148.83,718.1312389380531,30,0,30,1.0,2.7666666666666666,32,Fear,Frequent,Low Volume
2025-03-17,0xb899e522b5715391ae1d4f137653e7906c5e2115,2,812.52566,1631552.9000000001,31991.233333333337,37,0,37,1.0,2.642857142857143,32,Fear,Infrequent,High Volume
2025-03-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,40,390.08642000000003,325165.39,1349.2339834024897,89,32,121,0.7355371900826446,0.9917355371900827,32,Fear,Frequent,High Volume
2025-03-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,12,40.9165,10557.24,703.816,7,0,7,1.0,4.0,34,Fear,Frequent,Low Volume
2025-03-18,0x39cef799f8b69da1995852eea189df24eb5cae3c,282,238.31419899999997,583306.89,2061.155088339223,51,0,51,1.0,0.21982758620689655,34,Fear,Infrequent,High Volume
2025-03-18,0x420ab45e0bd8863569a5efbb9c05d91f40624641,4,63015.976505,114984.85,22996.97,5,0,5,1.0,4.0,34,Fear,Infrequent,Low Volume
2025-03-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7,362.477712,399685.35,9083.757954545454,1,0,1,1.0,13.666666666666666,34,Fear,Frequent,High Volume
2025-03-18,0x513b8629fe877bb581bf244e326a047b249c4ff1,2,5429.87424,258623.93000000002,43103.988333333335,6,0,6,1.0,0.0,34,Fear,Infrequent,High Volume
2025-03-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2,82.269533,8544.52,610.3228571428572,10,0,10,1.0,2.5,34,Fear,Frequent,Low Volume
2025-03-18,0x8170715b3b381dffb7062c0298972d4727a0a63b,56,0.0,75204.56,1274.653559322034,0,0,0,,0.0,34,Fear,Frequent,Low Volume
2025-03-18,0x8477e447846c758f5a675856001ea72298fd9cb5,19,185.307189,10686.4,445.26666666666665,12,0,12,1.0,1.0,34,Fear,Frequent,Low Volume
2025-03-18,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,3,0.0,93534.85,2461.443421052632,0,0,0,,38.0,34,Fear,Infrequent,Low Volume
2025-03-18,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,17,0.0,82436.02,3925.5247619047623,0,0,0,,21.0,34,Fear,Infrequent,High Volume
2025-03-18,0xb899e522b5715391ae1d4f137653e7906c5e2115,2,1157.213435,1585574.64,49549.2075,11,0,11,1.0,0.5238095238095238,34,Fear,Infrequent,High Volume
2025-03-18,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,18,-120.432,474916.19,17589.48851851852,0,1,1,0.0,1.7,34,Fear,Frequent,High Volume
2025-03-18,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,60,1930.871511,352600.03,1325.5640225563911,85,57,142,0.5985915492957746,0.8732394366197183,34,Fear,Frequent,High Volume
2025-03-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,32,54.9718,17816.28,539.8872727272727,30,0,30,1.0,0.1,32,Fear,Frequent,Low Volume
2025-03-19,0x39cef799f8b69da1995852eea189df24eb5cae3c,117,909.907336,288183.57,2421.7106722689077,2,0,2,1.0,0.017094017094017096,32,Fear,Infrequent,High Volume
2025-03-19,0x420ab45e0bd8863569a5efbb9c05d91f40624641,55,0.0,338670.98,5839.154827586207,0,0,0,,0.5675675675675675,32,Fear,Infrequent,Low Volume
2025-03-19,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,7,-2.8135689999999993,5824.6900000000005,485.3908333333334,2,5,7,0.2857142857142857,0.09090909090909091,32,Fear,Frequent,Low Volume
2025-03-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,1438.717656,341524.48,11776.706206896552,28,0,28,1.0,0.03571428571428571,32,Fear,Frequent,High Volume
2025-03-19,0x513b8629fe877bb581bf244e326a047b249c4ff1,27,13272.411278,863420.6900000001,6491.884887218045,20,23,43,0.46511627906976744,1.078125,32,Fear,Infrequent,High Volume
2025-03-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,40,106.886191,50142.5,1166.1046511627908,39,3,42,0.9285714285714286,0.023809523809523808,32,Fear,Frequent,Low Volume
2025-03-19,0x8170715b3b381dffb7062c0298972d4727a0a63b,106,3036.68886,164794.05,1511.8720183486237,9,0,9,1.0,0.0,32,Fear,Frequent,Low Volume
2025-03-19,0x8477e447846c758f5a675856001ea72298fd9cb5,8,0.0,5384.73,598.3033333333333,0,0,0,,0.0,32,Fear,Frequent,Low Volume
2025-03-19,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,154,5304.480047,761891.37,4703.033148148148,112,0,112,1.0,0.44642857142857145,32,Fear,Infrequent,High Volume
2025-03-19,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,22,0.0,114771.87,4414.302692307692,0,0,0,,2.25,32,Fear,Frequent,High Volume
2025-03-19,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,241,5253.432742,1646388.36,1873.024300341297,429,73,502,0.8545816733067729,0.8236514522821576,32,Fear,Frequent,High Volume
2025-03-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,16,144.656157,32407.06,1620.353,10,2,12,0.8333333333333334,0.42857142857142855,49,Neutral,Frequent,Low Volume
2025-03-20,0x39cef799f8b69da1995852eea189df24eb5cae3c,82,0.0,49837.98,607.7802439024391,0,0,0,,0.0,49,Neutral,Infrequent,High Volume
2025-03-20,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,12,-147.78931200000002,15384.77,769.2385,14,3,17,0.8235294117647058,0.8181818181818182,49,Neutral,Frequent,Low Volume
2025-03-20,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,63,4839.59228,630536.58,3233.520923076923,151,0,151,1.0,0.2913907284768212,49,Neutral,Frequent,High Volume
2025-03-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,0.0,119999.91,14999.98875,0,0,0,,8.0,49,Neutral,Frequent,High Volume
2025-03-20,0x513b8629fe877bb581bf244e326a047b249c4ff1,45,3865.013572,104381.48,1391.7530666666667,75,0,75,1.0,0.0,49,Neutral,Infrequent,High Volume
2025-03-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,31,646.76766,30907.17,965.8490625,31,0,31,1.0,0.03225806451612903,49,Neutral,Frequent,Low Volume
2025-03-20,0x8170715b3b381dffb7062c0298972d4727a0a63b,11,652.062115,91079.65000000001,7589.970833333334,3,2,5,0.6,0.0,49,Neutral,Frequent,Low Volume
2025-03-20,0x8477e447846c758f5a675856001ea72298fd9cb5,8,65.297516,5319.42,483.58363636363634,7,4,11,0.6363636363636364,11.0,49,Neutral,Frequent,Low Volume
2025-03-20,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,1,0.0,84870.0,84870.0,0,0,0,,1.0,49,Neutral,Infrequent,High Volume
2025-03-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,824.5402799999999,49156.28,1638.5426666666667,10,0,10,1.0,0.5,49,Neutral,Frequent,Low Volume
2025-03-20,0xb899e522b5715391ae1d4f137653e7906c5e2115,2,38.9845,4435.8099999999995,2217.9049999999997,1,0,1,1.0,1.0,49,Neutral,Infrequent,High Volume
2025-03-20,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,33,-682.2653320000001,433941.82,1533.3633215547704,13,114,127,0.10236220472440945,1.0808823529411764,49,Neutral,Frequent,High Volume
2025-03-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,9,0.5844,2254.33,187.86083333333332,1,0,1,1.0,5.0,31,Fear,Frequent,Low Volume
2025-03-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,17,1215.774424,113076.4,1528.0594594594593,53,0,53,1.0,0.39622641509433965,31,Fear,Frequent,Low Volume
2025-03-21,0x39cef799f8b69da1995852eea189df24eb5cae3c,3,0.0,30175.86,10058.62,0,0,0,,3.0,31,Fear,Infrequent,High Volume
2025-03-21,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,3,39.1247,2966.76,494.46000000000004,2,0,2,1.0,0.5,31,Fear,Frequent,Low Volume
2025-03-21,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,17,0.0,24999.85,1470.5794117647058,0,0,0,,17.0,31,Fear,Frequent,High Volume
2025-03-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2,0.0,180004.35,30000.725000000002,0,0,0,,6.0,31,Fear,Frequent,High Volume
2025-03-21,0x8477e447846c758f5a675856001ea72298fd9cb5,2,0.0,887.11,443.555,0,0,0,,0.0,31,Fear,Frequent,Low Volume
2025-03-21,0xb899e522b5715391ae1d4f137653e7906c5e2115,2,829.63013,1555477.21,55552.7575,14,0,14,1.0,1.0,31,Fear,Infrequent,High Volume
2025-03-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,125,4866.15672,634061.52,1152.8391272727274,279,0,279,1.0,0.9855595667870036,31,Fear,Frequent,High Volume
2025-03-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,15,132.087931,9509.89,559.405294117647,9,0,9,1.0,0.5454545454545454,32,Fear,Frequent,Low Volume
2025-03-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,7,-1184.046158,3748.62,340.78363636363633,0,11,11,0.0,0.0,32,Fear,Frequent,Low Volume
2025-03-22,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,12,4350.379248,69357.39,1308.6299999999999,53,0,53,1.0,0.0,32,Fear,Frequent,High Volume
2025-03-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,58.007635,300062.0,12502.583333333334,24,0,24,1.0,0.0,32,Fear,Frequent,High Volume
2025-03-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,32,4462.921835,61012.3,968.4492063492064,61,0,61,1.0,9.5,32,Fear,Frequent,Low Volume
2025-03-22,0x8170715b3b381dffb7062c0298972d4727a0a63b,19,3082.76165,9999.93,526.312105263158,19,0,19,1.0,19.0,32,Fear,Frequent,Low Volume
2025-03-22,0x8477e447846c758f5a675856001ea72298fd9cb5,3,-41.40918,1149.52,287.38,0,2,2,0.0,1.0,32,Fear,Frequent,Low Volume
2025-03-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,29,1637.832293,516969.77,1502.8190988372094,88,64,152,0.5789473684210527,0.6699029126213593,32,Fear,Frequent,High Volume
2025-03-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,12,79.086899,11768.86,840.6328571428572,13,0,13,1.0,0.07692307692307693,30,Fear,Frequent,Low Volume
2025-03-23,0x2c229d22b100a7beb69122eed721cee9b24011dd,6,514.5145660000001,13789.95,919.33,9,0,9,1.0,0.6666666666666666,30,Fear,Frequent,Low Volume
2025-03-23,0x39cef799f8b69da1995852eea189df24eb5cae3c,92,4988.749429,383297.04,4121.473548387096,52,0,52,1.0,1.2682926829268293,30,Fear,Infrequent,High Volume
2025-03-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1,0.0,748.95,374.475,0,0,0,,0.0,30,Fear,Frequent,Low Volume
2025-03-23,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,30,2897.148962,302986.27,3986.6614473684212,26,0,26,1.0,1.9230769230769231,30,Fear,Frequent,High Volume
2025-03-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2,134.82844,40134.54,4013.454,9,0,9,1.0,0.1111111111111111,30,Fear,Frequent,High Volume
2025-03-23,0x8170715b3b381dffb7062c0298972d4727a0a63b,2,3464.777168,9999.92,4999.96,2,0,2,1.0,2.0,30,Fear,Frequent,Low Volume
2025-03-23,0x8477e447846c758f5a675856001ea72298fd9cb5,23,178.247768,20526.25,554.7635135135135,11,0,11,1.0,0.4230769230769231,30,Fear,Frequent,Low Volume
2025-03-23,0xb899e522b5715391ae1d4f137653e7906c5e2115,2,907.21938,1637164.23,81858.2115,6,0,6,1.0,0.42857142857142855,30,Fear,Infrequent,High Volume
2025-03-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,22,882.848973,173103.66,972.4924719101124,18,0,18,1.0,9.470588235294118,30,Fear,Frequent,High Volume
2025-03-24,0x083384f897ee0f19899168e3b1bec365f52a9012,4,40200.0,398200.0,79640.0,4,0,4,1.0,4.0,45,Neutral,Infrequent,High Volume
2025-03-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,33,808.135252,60063.4,1334.7422222222222,31,0,31,1.0,0.3235294117647059,45,Neutral,Frequent,Low Volume
2025-03-24,0x39cef799f8b69da1995852eea189df24eb5cae3c,15,3896.627832,34072.35,1703.6174999999998,20,0,20,1.0,0.0,45,Neutral,Infrequent,High Volume
2025-03-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,15,-216.431703,13629.9,545.196,10,4,14,0.7142857142857143,0.47058823529411764,45,Neutral,Frequent,Low Volume
2025-03-24,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,105,48946.705539,1176763.62,6360.884432432433,185,0,185,1.0,0.0,45,Neutral,Frequent,High Volume
2025-03-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2,0.0,59998.869999999995,4285.6335714285715,0,0,0,,0.0,45,Neutral,Frequent,High Volume
2025-03-24,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,10,80.95313,4664.160000000001,179.39076923076925,22,1,23,0.9565217391304348,7.666666666666667,45,Neutral,Frequent,Low Volume
2025-03-24,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2,-869.145978,16898.940000000002,8449.470000000001,0,2,2,0.0,0.0,45,Neutral,Infrequent,High Volume
2025-03-24,0x8170715b3b381dffb7062c0298972d4727a0a63b,43,2838.532396,94995.22,2021.1748936170213,41,6,47,0.8723404255319149,0.23684210526315788,45,Neutral,Frequent,Low Volume
2025-03-24,0x8477e447846c758f5a675856001ea72298fd9cb5,55,0.0,43672.92,559.9092307692307,0,0,0,,0.0,45,Neutral,Frequent,Low Volume
2025-03-24,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,23,5070.619785,345112.98,15004.912173913042,17,0,17,1.0,0.35294117647058826,45,Neutral,Infrequent,High Volume
2025-03-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3,0.0,74920.81,1314.4001754385965,0,0,0,,0.0,45,Neutral,Frequent,Low Volume
2025-03-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,81,7122.965048,694593.88,1389.18776,302,26,328,0.9207317073170732,0.4367816091954023,45,Neutral,Frequent,High Volume
2025-03-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,21,417.38885700000003,17512.12,530.670303030303,12,0,12,1.0,1.5384615384615385,46,Neutral,Frequent,Low Volume
